n_cargos,static_v3_cost_mean,static_v3_cost_min,static_v3_cost_max,static_v3_time_ms_median,static_v3_time_ms_min,static_v3_time_ms_max,static_v3_rounds,dynamic_v2_cost_mean,dynamic_v2_cost_min,dynamic_v2_cost_max,dynamic_v2_time_ms_median,dynamic_v2_time_ms_min,dynamic_v2_time_ms_max,dynamic_v2_rounds
23,5274.61114135785,4541.055388073715,6301.104281389568,2.5087499961955473,1.839799981098622,6.3526000012643635,5,5353.498439394077,5231.017158741489,5488.872486431147,8.737500000279397,8.41989999753423,12.61869998415932,5
24,5523.056714860707,4642.925296391148,6322.732522535274,2.8146499971626326,2.07719998434186,4.673900024499744,5,5317.732794087946,5317.732794087946,5317.732794087946,9.71340000978671,8.929400006309152,14.397200022358447,5
25,5574.654495881718,4428.798657947833,6445.21641214025,2.695500006666407,2.19130000914447,5.3038999903947115,5,5333.49159000145,5332.689644751794,5334.217159513045,9.437600005185232,8.755499991821125,11.273699987214059,5
26,5793.11738650648,4951.513049914171,6600.327434791929,2.8551499999593943,2.262200025143102,5.230800015851855,6,5374.422016528371,5284.6716586940565,5535.544308165212,10.324600007152185,9.495800011791289,14.43680000375025,6
27,5877.4713714386935,4918.114179450642,6486.247514643377,2.808049990562722,2.4221000203397125,3.557200019713491,6,5443.420717082925,5349.343473531242,5600.216123002397,10.991699993610382,10.202600009506568,17.391899978974834,6
28,5939.971550880305,5196.780164475092,6843.437495661629,3.0372500041266903,2.5981000217143446,4.439499985892326,6,5669.832988339314,5538.124847366958,5788.997496838112,11.438850007834844,10.774900001706555,13.97289999295026,6
29,6336.267623666046,5514.70603078195,7331.541002486808,3.0956000118749216,2.512899984139949,3.7945999938528985,6,5806.122341842556,5661.445466266483,5929.609761875927,11.724550000508316,11.144000018248335,16.409599978942424,6
30,6379.884111937655,5446.63240527949,7338.78015227055,3.0352499888977036,2.5181000237353146,6.008099997416139,6,5969.522769200007,5858.165580004587,6092.601767784419,12.325849995249882,11.15950001985766,18.50199999171309,6
31,6517.579528926426,5480.310398465921,7381.825997620907,3.245849991799332,2.62100002146326,6.036899983882904,7,6400.206612023316,6400.206612023316,6400.206612023316,12.9921499901684,11.82470002095215,17.047599976649508,7
32,6840.8664294800965,5752.179744486064,7527.578124655118,3.3092499943450093,2.7532000094652176,4.436099989106879,7,6877.961599060465,6774.817941780732,6991.962483422276,13.983800003188662,12.959099985891953,21.505200013052672,7
33,6880.019350144512,5685.222017208486,7566.9505125671385,3.314950008643791,2.73510001716204,5.083500000182539,7,6120.304442401887,6114.558386207509,6126.655346616726,14.128750000963919,13.526900002034381,16.548599989619106,7
34,6982.40146125876,6284.782002462098,7981.7622689219515,3.6660500045400113,2.953000017441809,5.8988000091630965,7,5962.249587249926,5945.147160042075,5981.15226995334,14.658500003861263,13.25310001266189,17.89469999494031,7
35,7318.034192427878,6488.94740017442,8373.375931645358,3.8258999993558973,3.0796999926678836,6.193799985339865,7,6652.681426126503,6651.083745319242,6654.447283860844,15.166349985520355,13.892199989641085,24.5977999875322,7
36,7454.652086810379,6709.817826339198,8129.807660397804,3.696449988638051,2.9949999880045652,5.134499981068075,8,6951.266226167529,6951.266226167529,6951.266226167529,15.835600017453544,14.181299979100004,19.421300006797537,8
37,7614.137225843392,6710.112816317278,8523.95417263369,3.9282499928958714,3.1122000073082745,6.113399984315038,8,7062.148052682135,7062.148052682135,7062.148052682135,16.775899988715537,15.358600008767098,28.721499984385446,8
38,7910.047776834891,7329.753972196973,8772.986021953988,3.9840000099502504,3.042299998924136,6.10709999455139,8,7324.886351005009,7211.655303761954,7450.036455852594,18.129900010535493,16.190399997867644,41.7343000008259,8
39,7922.470205853836,7278.550843212405,9137.869829170668,3.9037999958964065,3.267499996582046,6.31759999669157,8,7557.912644111046,7397.512522352072,7710.069182589246,18.284300007508136,16.101100016385317,39.113500009989366,8
40,7983.733699291813,7205.01818144657,8601.375251668323,3.977499989559874,3.582400007871911,6.4236999896820635,8,7059.3245446435985,6925.462589594516,7193.55193040865,19.038799990084954,17.467400000896305,23.373000003630295,8
41,8136.794923786953,7401.814902598997,8982.35090906675,4.158300012932159,3.562700003385544,7.734899991191924,9,7365.702784268582,7359.638641132157,7371.189389963443,18.91129999421537,17.58819998940453,21.127000014530495,9
42,8268.737900538237,7522.845406558162,8985.200433679163,4.258150001987815,3.6240000044927,6.839600013336167,9,7524.252305925821,7426.831095985536,7658.050507285787,19.91260002250783,18.471899995347485,23.617500002728775,9
43,8475.887545521797,7440.693905334354,9198.913029558895,4.105350002646446,3.483000007690862,6.697600008919835,9,7964.070026993744,7874.961831029015,8141.608074032913,19.83145000122022,18.791899987263605,22.857700008898973,9
44,8642.99511008688,7457.117316044767,9468.51960897406,4.071249990374781,3.368000005139038,5.842199985636398,9,7668.2657002641545,7573.990808760995,7772.464264557121,18.957499996758997,18.349199992371723,24.051599990343675,9
45,8682.503891533142,7912.5330218663075,9468.526906629788,4.222050003590994,3.587499988498166,5.664800002705306,9,8302.197291474353,8114.063037031292,8510.135151648265,20.333149994257838,19.57219999167137,27.999800018733367,9
46,8806.108759381184,8062.911260524191,9468.191176179385,4.260950008756481,3.6724000237882137,7.566000014776364,10,8129.969764841245,8078.505507308155,8186.851312640976,21.083499988890253,20.098900015000254,25.158500007819384,10
47,9103.666795937705,8074.833482492612,9886.950617811744,4.341899999417365,3.7709999887738377,7.322999997995794,10,8600.021441483415,8548.557183950325,8656.902989283146,22.224750005989335,21.491900028195232,26.74760000081733,10
48,9161.282805722714,8111.9530203779195,10198.097507201966,4.35809999180492,3.7438000144902617,6.920999992871657,10,8038.783905412934,7846.170721233928,8251.672161610782,22.567100008018315,21.467499987920746,26.889200002187863,10
49,9331.439125537705,8763.718503444226,9973.184719079822,4.490349994739518,3.7620000075548887,8.635500009404495,10,8404.645368344756,8212.03218416575,8617.533624542604,23.219549999339506,22.079299989854917,28.76700001070276,10
50,9438.108267190679,8583.625808342545,10383.359271696143,4.559900000458583,3.987300005974248,6.293000013101846,10,8318.884916971541,8182.024807334687,8499.591884657097,24.087300000246614,22.837099997559562,29.564700002083555,10
51,9509.198364323707,8821.506632911947,10323.572827427339,4.58785000955686,4.060200008098036,7.845599990105256,11,8784.290075387618,8649.442688770458,9140.17044056284,25.41344999917783,23.909500014269724,34.111799992388114,11
52,9837.455425375989,9120.272720203413,10482.59552210823,4.693149996455759,4.242599999997765,7.9923000012058765,11,9373.907716770893,9234.301029877272,9489.472527203827,26.327750005293638,25.146700005279854,32.253599987598136,11
53,9869.469411931716,8920.628424165838,10584.31986218633,4.8719000042183325,4.249500023433939,7.357299997238442,11,9064.264902712672,8960.578061990214,9139.970701098388,26.598200027365237,25.478700001258403,31.65719998651184,11
54,10026.403082115246,9372.221954466275,10822.490600188263,4.8474500072188675,4.448099993169308,6.8256999948062,11,9563.085552373535,9532.103306046702,9597.261064299479,27.38310000859201,25.94750002026558,33.62339999875985,11
55,10080.166430005249,9141.356059087628,10952.302433284138,4.859599997871555,4.266700008884072,7.27609999012202,11,9106.250555121373,8869.525624791304,9275.732569365093,27.45169999252539,25.931799988029525,45.09659999166615,11
56,10306.531246171906,9554.58939201693,11097.316486844029,5.001249999622814,4.283200018107891,6.890199991175905,12,9342.825298190153,9143.455700504808,9507.810087426213,28.070800006389618,26.744999981019646,31.519100011792034,12
57,10335.745032612132,9550.199683940536,11318.805030020416,5.076800007373095,4.395800002384931,6.750900007318705,12,9580.880766813367,9392.48752976735,9680.299079025099,30.733100007637404,29.108399990946054,36.48109998903237,12
58,10401.236379767837,9630.386055594561,11237.362016231387,5.059899995103478,4.475199995795265,8.639499981654808,12,9082.332625238358,8967.385493200827,9406.607604876535,30.674850000650622,29.42480001365766,38.13989998889156,12
59,10553.121282187607,9614.318697993082,11293.477454661035,5.336550006177276,4.815799999050796,8.073700009845197,12,9169.979556111542,9098.79143775871,9306.500027220858,29.964399989694357,28.59810000518337,36.79290000582114,12
60,10639.01935565541,10036.830856830016,11317.973473886494,5.260899997665547,4.675699979998171,9.339100011857226,12,8965.525936332473,8960.094728677916,8971.52885005593,30.228699994040653,28.565900021931157,34.68919999431819,12
61,10731.957566286967,9982.870871102685,11686.824293738297,5.376050001359545,4.785199998877943,7.1662999980617315,13,9906.393745246663,9906.393745246663,9906.393745246663,31.495549992541783,29.97290002531372,41.19630000786856,13
62,10855.336745319917,10003.882109656279,11694.856457081209,5.300350007019006,4.8260000185109675,9.647099999710917,13,9692.147820758986,9692.147820758986,9692.147820758986,31.912299993564375,30.95380001468584,37.89750000578351,13
63,11059.713596809484,10248.797553813865,11733.806147551266,5.563200014876202,4.969399975379929,7.072999986121431,13,9573.681464647712,9568.13250568253,9578.701951330497,32.909450004808605,31.839100003708154,37.8519999794662,13
64,11042.309924833491,10334.229780049167,11765.835835647182,5.541200007428415,4.965000000083819,9.062199998879805,13,9270.43276700813,9270.43276700813,9270.43276700813,33.37580000516027,32.12580000399612,39.28520000772551,13
65,11317.588453255714,10588.948519829359,12182.511391265245,5.694150007911958,4.956699995091185,10.662699991371483,13,9442.7826677873,9355.265922690684,9666.087944291983,36.946599997463636,33.072899997932836,40.344700013520196,13
66,11406.766580647685,10462.231734725186,12516.285509224124,5.735099999583326,5.126000003656372,9.420599992154166,14,9679.713693545702,9679.713693545702,9679.713693545702,36.633349998737685,34.17339999577962,43.61520000384189,14
67,11544.333861753734,10696.600264267689,12529.99017213563,6.095399992773309,5.347900005290285,9.27629999932833,14,9582.0516644341,9582.0516644341,9582.0516644341,37.23855000862386,34.89949999493547,48.41170000145212,14
68,11746.646740688675,10875.550063603887,12455.791294849421,6.247299985261634,5.394000007072464,10.493599984329194,14,9854.873514907453,9854.873514907453,9854.873514907453,37.58469999593217,35.53069999907166,43.98389998823404,14
69,11722.12065568735,11039.083322646626,12525.762490893689,5.884400001377799,5.116699991049245,6.995799980359152,14,10140.514136262183,10140.514136262183,10140.514136262183,39.12970000237692,36.66780001367442,43.225199973676354,14
70,11876.322417820304,11020.807096527857,12799.173433848511,6.02130001061596,5.417000007582828,9.045399987371638,14,10121.714016815735,10014.421984148885,10240.299947658044,38.8836999918567,36.17829998256639,70.16820000717416,14
71,12205.676695108421,11492.320431241511,12982.028301433074,6.342349995975383,5.753599980380386,8.859499997925013,15,10025.371899976346,9948.326876410098,10095.079302250571,39.72639999119565,37.75839999434538,44.53250000369735,15
72,12321.092551066675,11528.102822249504,13279.077881681222,6.252749997656792,5.685900017851964,7.66430000658147,15,10517.417334202553,10517.417334202553,10517.417334202553,41.780500003369525,39.01239999686368,49.48270000750199,15
73,12499.422449085292,11894.473818873583,13058.67628485765,6.6431500017642975,5.716599989682436,10.065499984193593,15,10541.904989663304,10536.356030698122,10546.925476346089,43.34705001383554,40.95879997476004,52.4476999999024,15
74,12539.469682932056,11816.260450893433,13136.343556335947,6.641550004133023,5.862199992407113,7.869199995184317,15,11508.271094521142,11473.633746016018,11541.865300765996,45.727299991995096,42.3605999967549,57.02229999587871,15
75,12676.036787003919,11876.230481472234,13712.022509151546,6.759149982826784,5.931599996984005,10.15060002100654,15,11720.650973416215,11685.978880925288,11775.447046124362,45.10245000710711,42.92619999614544,48.732199997175485,15
76,12795.68826286028,11527.027079786914,13838.768176390275,6.445149992941879,5.926899990299717,9.687000012490898,16,12305.462740600831,12286.327333850479,12341.89662366934,47.07409998809453,43.645700003253296,53.711699991254136,16
77,12904.720636696258,11686.101825514379,13706.274325900962,6.692650000331923,5.976600019494072,9.780599997611716,16,12291.796109430205,12024.095099528993,12554.664258679055,48.110000003362074,46.220900025218725,54.56760001834482,16
78,13016.171831245878,11866.018283160245,14164.13044377415,6.653350006672554,6.152900023153052,9.207399998558685,16,12443.514001893542,12220.399324724633,12650.67732090006,49.39025000203401,47.28690002229996,58.158299973001704,16
79,13243.904112085258,12354.661210058832,14053.200964787642,6.838550005340949,6.175599992275238,9.479900007136166,16,12373.953889101302,12232.263513874816,12539.115811904148,49.61755000113044,47.2746999876108,58.386199991218746,16
80,13256.72488815992,12592.6268228487,14070.930022883414,7.026899984339252,6.154800008516759,10.670299991033971,16,12182.100343888085,12058.784355074436,12293.999104559909,48.87600000074599,46.83899998781271,54.41229999996722,16
81,13482.777095025092,12853.712748743166,14100.69792047744,6.998450000537559,6.350599986035377,11.102199991000816,17,11963.551076037422,11815.570836813107,12168.279748887155,49.627049986156635,47.94150000088848,63.23240001802333,17
82,13504.9055182515,12387.228337998364,14204.333381501012,7.123000003048219,6.026999995810911,10.784100013552234,17,12413.82828052326,12367.977316876817,12455.312485727183,51.62544999620877,49.24089999985881,69.07530000898987,17
83,13691.372515359928,12730.42093034682,14576.769983495094,7.19915000081528,6.34719998924993,12.02309998916462,17,13102.190681150301,12855.399615016026,13330.470275501171,53.8929000031203,51.225800008978695,61.97089998750016,17
84,13907.529252752001,12921.413510055056,14744.337737958325,7.1733999939169735,6.550899997819215,10.179100005188957,17,13255.107067303748,13194.550191787526,13315.174091219043,54.594000001088716,51.846699992893264,61.60549999913201,17
85,13982.00605703621,13307.517710531676,14744.415424226752,7.192399993073195,6.249300000490621,11.225499998545274,17,13683.879077289008,13623.322201772786,13743.946101204303,56.45849999564234,52.71530000027269,59.878100000787526,17
86,14163.990118033238,13266.140279010555,15942.468595731829,7.4169500003336,6.379899976309389,11.604200000874698,18,13439.908662016102,13403.152294706859,13473.164422914939,57.2517500113463,53.63420001231134,64.99249997432344,18
87,14293.933654634071,13710.153861383078,15338.431284789986,7.452800011378713,6.520700000692159,10.757299984106794,18,13479.10108452187,13416.591007436233,13540.821472015672,57.98219999996945,54.303100012475625,64.0860999992583,18
88,14463.379385385373,13571.473965753357,15339.376889564192,7.794850011123344,6.850100005976856,10.490399989066646,18,13676.957999671065,13564.944788971536,13778.30328554207,59.374549993663095,56.40189998666756,66.92759998259135,18
89,14588.31703377491,13792.192146722366,15412.531809102293,7.721650006715208,6.920800020452589,11.135200009448454,18,13592.80197746633,13223.970709778034,14089.665177119234,60.090199986007065,56.68350000632927,67.3772000009194,18
90,14585.267329002581,14116.730869481262,15222.61471387402,7.906300001195632,6.893600017065182,12.386699992930517,18,14643.33349010577,14454.038275732448,14830.339931428554,59.33329998515546,55.99860000074841,66.55160000082105,18
91,14706.610205063425,14026.908676871488,15424.299574373686,7.631950007635169,7.065899990266189,12.120700004743412,19,13497.367338425905,13342.971513960349,13654.1926693946,60.93355000484735,57.887099974323064,69.57190000684932,19
92,14769.884358324121,14129.98077262676,15439.05653474004,7.714399980613962,7.203299988759682,10.909500007983297,19,13916.317784664634,13734.003890594973,14184.022930633253,62.87339999107644,59.25849999766797,70.0115000072401,19
93,14946.691716959207,14293.085412989038,15589.539275828536,7.7745000016875565,7.112899998901412,9.658299997681752,19,13879.142043097016,13728.719585457593,14031.585138139933,62.63954998576082,59.918300015851855,67.2684000164736,19
94,15060.030991316793,14132.980952301681,15707.491545073262,7.921499985968694,7.266900007380173,11.061099998187274,19,13756.960015848357,13585.288211287541,13915.910315276338,62.9157499934081,60.42299998807721,74.03059999342076,19
95,15280.439045754998,14421.218082620173,16217.477346671898,7.799200000590645,7.381999981589615,12.386999995214865,19,14095.58286886168,13901.553528039194,14265.382203879202,65.46710000839084,61.694599979091436,72.00690000900067,19
96,15424.840753423456,14729.854685338978,16325.708679655256,8.040499989874661,7.445800001733005,11.619199998676777,20,13986.210967499834,13827.37872045906,14117.81977685175,66.43024999357294,61.995399999432266,78.295999992406,20
97,15524.74805551786,14629.776904999462,16277.231559365104,8.070199997746386,7.445199997164309,10.79339999705553,20,14096.45500084243,13897.669834842705,14514.80581182787,67.8592500044033,64.72880000364967,74.89809999242425,20
98,15585.36422737845,14809.376570349174,16297.840345149736,8.178049989510328,7.38429999910295,12.209300009999424,20,14221.099948173538,14019.01142423016,14604.140845285703,69.18090001272503,65.44409997877665,81.34390000486746,20
99,15827.550011124638,14747.688783830443,16758.605155902853,8.144849998643622,7.413200015434995,9.920200012857094,20,14518.004815675255,14313.422167164288,14809.658646944587,69.944500020938,66.99859999935143,81.0009999840986,20
100,15837.504140176023,15273.350017961391,16553.906292313288,8.381100007682107,7.521799998357892,13.369699998293072,20,14641.5513584194,14576.668717371567,14704.274279033023,70.02544999704696,66.39849999919534,79.77660000324249,20
