n_cargos,static_v3_cost_mean,static_v3_cost_min,static_v3_cost_max,static_v3_time_ms_median,static_v3_time_ms_min,static_v3_time_ms_max,static_v3_rounds,dynamic_v2_cost_mean,dynamic_v2_cost_min,dynamic_v2_cost_max,dynamic_v2_time_ms_median,dynamic_v2_time_ms_min,dynamic_v2_time_ms_max,dynamic_v2_rounds
18,4543.716824030395,4039.271214935072,4998.720419463199,2.318300001206808,1.834000002418179,3.1868000005488284,4,4603.317668778666,4327.415833347555,4718.939037063693,6.908999999723164,6.598400002985727,8.301800000481308,4
19,4641.214730441659,3969.5248646811315,5552.115228908848,1.966850002645515,1.8295999980182387,2.7534999971976504,4,4017.861875062037,3933.3047971409865,4088.679498560886,6.71390000206884,6.471099994087126,7.288200002221856,4
20,4484.505840420043,3804.502405271148,4986.922126438496,2.2816000018792693,1.9766999976127408,4.411900001286995,4,3587.0381116135195,3403.7742463461072,3649.022116601882,7.4010999996971805,6.697999997413717,9.368700004415587,4
21,4868.233111852369,4234.671165137415,5885.498801560731,2.4596500006737188,2.0685999988927506,3.996399995230604,5,4050.1786606325068,3903.1455884257884,4252.8057882283665,8.2747999986168,8.125200001813937,8.731999994779471,5
22,5175.880000334092,4655.747575846379,5945.379835102185,2.441649998218054,2.282000001287088,4.744699996081181,5,4670.738491829762,4439.202079945548,5002.6432828480665,9.293450002587633,8.5144999975455,12.3128999985056,5
23,5293.83193137627,4960.6433407757195,6053.443015074445,2.8882000005978625,2.413800000795163,5.018600000767037,5,5178.0398590130735,4980.1287341478255,5403.075424332307,9.538000002066838,9.307600004831329,10.80799999908777,5
24,5561.373731430122,5061.005430500927,6513.727101177667,2.6859999998123385,2.3574000006192364,2.998500000103377,5,5058.905462205538,4856.405546544109,5171.100802466448,9.3984500017541,9.026599997014273,10.417999998026062,5
25,5700.474921940886,5367.624834824535,6064.904134990304,2.7650500014715362,2.4913000015658326,4.5219999956316315,5,5193.503603079812,5081.939754114542,5305.636175605371,9.035199997015297,8.393099997192621,9.550700000545476,5
26,5770.8939547891205,5318.355658209516,6359.7505162431335,3.082349998294376,2.3569000040879473,4.882499997620471,6,5096.141959563618,5035.803693225231,5273.63360454885,11.125449997052783,9.720000001834705,15.451500003109686,6
27,5916.153517796462,5330.007060339849,6383.04286176514,2.914600001531653,2.787799996440299,3.13099999766564,6,5084.85783966623,4941.167754325341,5235.982785614291,11.650800002826145,10.597600004984997,12.221500001032837,6
28,5960.516788267665,5572.14553158391,7012.9071978965585,2.8683499986073,2.5023999987752177,3.95070000377018,6,5370.284550051622,5180.517233710098,5763.272907973811,11.71664999856148,11.478599997644778,12.203199999930803,6
29,6232.209652175718,5660.548070903298,7029.789650441155,2.974500002892455,2.4792999975034036,5.607999999483582,6,5591.216114302844,5379.092486990756,5961.848161254467,12.483049998991191,12.093999997887295,15.633899995009415,6
30,6547.078207177092,6051.364438952705,7182.761559982262,3.2219499989878386,2.7102000021841377,4.178399998636451,6,5253.0417316867415,5137.719789239954,5384.363217584021,11.483899997983826,11.039099998015445,15.045499996631406,6
31,6695.4288226838835,5829.449280946398,7485.040391862236,3.2067499996628612,2.6886999985435978,3.6010000039823353,7,5136.404256774141,5111.2641220201185,5279.433738387181,12.286799999856157,11.882799997692928,13.972399996418972,7
32,7073.389907202141,6567.151272937354,7481.11204454209,3.247399999963818,2.9217999981483445,4.796500004886184,7,5719.127921258411,5534.264318367539,5865.916658173934,14.11500000176602,13.638000003993511,14.914599996700417,7
33,6852.931022474745,6350.1040415809,7398.338638926425,3.4916000004159287,2.849700002116151,4.257900000084192,7,5705.172899784689,5702.579537061398,5711.224079472371,13.666200000443496,13.083999998343643,18.739600003755186,7
34,6966.86544764496,6192.124489402968,7476.954683104663,3.2349499997508246,2.8545000022859313,3.8337000005412847,7,6431.235394662881,6336.0570496940145,6511.088211962992,14.087399998970795,13.683599994692486,16.647799995553214,7
35,7317.704863879977,6513.288470333924,7907.990229079443,3.520900001603877,2.9935999991721474,5.568300002778415,7,6810.862525652367,6733.646035096937,6903.9098358735655,14.033800001925556,13.801100001728628,14.447900000959635,7
36,7299.767324637916,6811.993535399573,7804.112062571908,3.4150499996030703,3.2393000001320615,3.7310999978217296,8,6024.390841822325,5986.867249920306,6057.215511947938,14.55559999885736,14.08870000159368,17.955700001039077,8
37,7572.68266307018,6967.768720385767,8179.3655748851015,3.6141999989922624,3.0425999939325266,7.503399996494409,8,6418.58142764936,6201.836271786558,6531.835514648947,15.461899998626905,14.71010000386741,19.05059999990044,8
38,7737.8975552346965,7356.486347153437,8138.508838693484,3.722300003573764,3.313599998364225,4.503199997998308,8,6770.574290221286,6703.705429251286,6815.551104603531,16.18975000383216,15.589000002364628,17.760400005499832,8
39,7896.72236130961,7288.757034369923,8625.94051513166,3.7341499992180616,3.356000001076609,4.75439999718219,8,6613.763102802747,6291.0228193443145,6826.657998962352,17.18049999908544,15.995999994629528,20.092999999178573,8
40,7791.456276445909,7197.068210578036,8465.619850538902,3.8190500017663,3.3800000019255094,4.448399995453656,8,6676.981351251991,6452.299471863778,6984.008418234943,16.92324999748962,16.223500002524815,19.519599998602644,8
41,8090.550742457643,7406.5302984196915,8505.001186453113,4.170600001089042,3.381099995749537,6.473500005085953,9,6948.383722325073,6740.367479454782,7106.887175232199,17.37064999906579,17.234799997822847,19.14760000363458,9
42,8176.689064471816,7520.384478269658,8921.809356884833,4.2240499969921075,3.9315999965765513,5.02039999992121,9,7428.8144249349825,7178.841526465759,7881.170997255679,19.979649998276727,19.42630000121426,23.092800001904834,9
43,8397.662817736727,7717.300095861325,9114.72937832039,4.27309999577119,3.77400000434136,6.592500001715962,9,7458.4874078723915,7243.829467092817,7651.156973591993,20.436000002518995,19.614299999375362,21.345599998312537,9
44,8552.498525908331,7704.65234806521,9404.505459597754,4.225299999234267,3.6770000006072223,4.993899994587991,9,7943.940441037643,7742.110026235856,8335.26276392772,20.808299999771407,19.255300001532305,23.772400003508665,9
45,8690.12537017298,7547.527034226602,9669.619965379832,4.71924999874318,3.8992000045254827,6.3635000042268075,9,7767.902691718527,7650.311097772685,7968.447106736776,19.9166000020341,19.541499998013023,24.30399999866495,9
46,8852.717567723657,8315.097018910768,9419.631216253703,4.2302999972889666,3.9468000031774864,4.678299999795854,10,7608.048259826178,7430.929540569663,7683.956282364685,20.76505000513862,20.02150000043912,23.11510000436101,10
47,9007.731890223584,8134.556771084404,9407.9082793532,4.253850001987303,3.8914000033400953,7.2361000056844205,10,7899.762142094099,7557.369871092209,8221.507282801718,22.96195000235457,22.301699995296076,25.68230000179028,10
48,9316.576149471946,8325.626662474417,10180.819595848809,4.749750001792563,4.101200000150129,5.7027000002563,10,8094.932467337993,8052.730929217115,8113.018840818369,21.830249999766238,21.272500001941808,25.857799999357667,10
49,9304.298425963261,8784.67015098832,9867.144261449153,4.58499999876949,3.870900000038091,6.045199996151496,10,8379.939639331636,8057.021944111152,8640.12680746938,23.659599999518832,23.253700004715938,25.83549999690149,10
50,9285.597814601926,8676.127223425987,9860.192533692527,4.65375000203494,4.051900003105402,5.479599996760953,10,8434.183557887978,8216.579554694306,8671.505602854164,24.419550001766765,23.976899996341672,29.270200000610203,10
51,9419.608155678337,8792.888007599027,9629.9167364638,4.4792499975301325,4.200099996523932,5.3589000017382205,11,8594.541760835102,8186.756311652204,9229.463689997105,24.886550003429875,23.460399999748915,26.232500000332948,11
52,9654.804835513778,9302.2970961049,10455.060477381048,4.856249997828854,4.293199999665376,5.222699997830205,11,8835.559501145057,8504.858991681938,9448.717373923464,26.211950003926177,24.819600002956577,31.59849999792641,11
53,9651.155631060436,9142.867218130543,10335.968829838146,5.113399998663226,3.9586999992025085,7.794400000420865,11,8787.72909226215,8635.359693902576,8857.551254088612,25.63824999742792,25.038299994776025,28.219400002853945,11
54,10011.366674780487,9374.981593991193,10542.179779618375,4.917900001601083,4.557799999020062,6.2217000013333745,11,8840.985761495098,8596.202107182082,9228.988277613962,27.121600000100443,25.47460000641877,32.444099997519515,11
55,9969.310196783046,9204.231670135507,10395.783544047896,4.642000003514113,4.222099996695761,6.3709000023663975,11,8973.462231272644,8662.529601543683,9153.739810490792,27.293750001263106,26.467900002899114,32.12809999968158,11
56,10192.35295328008,9434.59858126424,10659.11914617319,5.560899997362867,4.676399999880232,7.877500000176951,12,8667.899878028255,8667.899878028255,8667.899878028255,25.883149999572197,25.051999997231178,29.942200002551544,12
57,10279.396089122798,9673.810899954959,10919.665079641527,5.441199999040691,4.638400001567788,6.571800004167017,12,8842.216666109975,8672.117646695207,8984.234733585461,28.25564999875496,27.939400002651382,32.871800001885276,12
58,10259.924901871602,9977.868173261908,10837.27727387587,5.291549998219125,4.687899992859457,10.88309999613557,12,9100.156934191646,8869.30611187209,9377.278275882109,28.812299999117386,28.587000000698026,29.402799998933915,12
59,10663.48257996972,9917.693056479206,11325.183894159447,5.6433499994454905,5.209800001466647,9.449800003494602,12,9021.856748551021,8796.01865898755,9319.354554946189,29.775750001135748,29.074300000502262,34.34779999952298,12
60,10615.499955317506,10066.461741621335,11022.423819206102,5.4104500013636425,4.9450000005890615,11.460300003818702,12,9563.432031561222,9386.544311088976,9755.192620975571,31.72860000267974,29.347499999857973,37.355300002673175,12
61,10463.861381145383,9829.51333356792,11062.342423884811,5.376999997679377,4.987500004062895,8.115200005704537,13,9731.573128492055,9687.85754561956,9972.255641540356,30.359750002389774,29.571700004453305,33.728200003679376,13
62,10816.800487915405,10325.458759159217,11191.187178177333,6.0154999991937075,4.808799996681046,7.5270000015734695,13,9922.963022820679,9684.234783663265,10070.126985810006,32.33069999987492,31.45319999748608,35.49579999526031,13
63,11068.652598643665,10598.539858065551,11620.15520985842,5.819600002723746,5.106399999931455,9.529700000712182,13,9873.052118521586,9772.324300110573,10326.993541051204,32.39759999632952,30.694500004756264,35.66809999756515,13
64,10979.942619989826,10340.699747895476,11627.96142854241,5.578699998295633,5.18739999824902,9.33969999459805,13,10423.333358397425,10189.917011709369,10670.27619964373,33.36074999970151,32.373699999880046,39.1377999985707,13
65,11105.679628982438,10474.883788136975,11847.03190401063,5.696950000128709,5.067199999757577,9.99279999814462,13,10477.612506070134,10266.27474795725,10667.934802407897,35.062099999777274,32.490300000063144,40.0692999974126,13
66,11157.461375612407,10512.124713225912,11627.51653235198,5.584699996688869,5.324400000972673,9.862899998552166,14,10666.803700872817,10526.686043745642,10890.526311159992,35.707500002899906,34.97760000027483,39.56570000445936,14
67,11421.930556553401,11059.477632750499,11776.200752165138,5.9666500019375235,5.725000002712477,7.3991999961435795,14,10701.931686294176,10539.271433858685,10815.820598232418,37.335700002586236,35.42190000007395,44.120100006693974,14
68,11525.728624599487,11177.541820790699,11980.716666326687,6.315149999863934,5.757899998570792,7.280600002559368,14,11044.186844784079,10753.99137781351,11303.723381511034,38.148900002852315,36.74779999710154,43.10869999608258,14
69,11728.375032841124,11340.904950184231,12467.079243905115,6.027650000760332,5.496699996001553,10.82489999680547,14,10516.752973770153,10427.33225435382,10566.744704605186,36.65624999484862,35.77989999757847,41.644900004030205,14
70,11981.263567960896,11083.805688674873,13024.625433580048,6.244599997444311,5.864799997652881,8.648099996207748,14,10835.340392819935,10767.577003767186,10993.454967276346,39.050050003424985,36.42359999503242,42.57290000532521,14
71,12144.574668543712,11532.010360288163,12883.501022763565,6.259050001972355,5.550299996684771,10.51759999973001,15,10881.32794357772,10881.32794357772,10881.32794357772,38.81204999925103,38.02630000427598,42.180000004009344,15
72,12064.722920971968,11580.150242066255,12697.712892288524,6.340949996229028,5.689099998562597,7.692200000747107,15,11086.061846040498,10906.969525953084,11256.752774427114,41.33019999790122,39.86840000288794,47.425100005057175,15
73,12478.890494024683,11820.323414559709,12992.671224615591,6.43609999679029,5.876399998669513,7.240099999762606,15,11312.77079337215,11198.017389211598,11526.885579155449,41.48634999728529,40.530099999159575,46.96210000111023,15
74,12327.197169798834,11842.90383548312,12866.660289490192,6.4064499965752475,5.890100001124665,7.8618999978061765,15,11061.652987532927,10929.119772331644,11163.00660824764,44.27995000150986,42.19559999910416,45.5050000018673,15
75,12586.323995350782,12270.755474045302,12964.208447232038,6.962349998502759,6.128199995146133,7.7412999962689355,15,11149.567349917883,10951.258215892707,11421.186017143153,44.41985000084969,42.12609999376582,46.380200001294725,15
76,12645.980754565004,11970.977498345983,13249.536422191364,6.533249998028623,6.088899994210806,7.98439999925904,16,11528.076208613758,11436.613455083743,11631.583522821049,44.95735000091372,43.69410000072094,47.66869999730261,16
77,12870.601335201289,12191.249893403217,13402.581820905601,6.861849997221725,6.34130000253208,8.159799996064976,16,11525.991323360116,11225.3207036606,11765.340850108387,46.816850001050625,44.043100002454594,63.41509999765549,16
78,13124.113392680842,12563.122490877427,13652.138193442399,8.672050000313902,7.400499998766463,11.79730000148993,16,11585.260513849837,11350.224714296324,11767.181302295716,49.969849998888094,46.91699999966659,65.55300000036368,16
79,13284.448746242648,12398.320699196387,13935.069153287848,7.68324999808101,6.710900001053233,8.696400000189897,16,11782.914819655938,11633.19412935635,11947.980997469913,47.92469999665627,46.9643000033102,51.402600001893006,16
80,13297.830037868642,12469.3111645813,13710.97556865146,7.032850000541657,6.76950000342913,8.680799997819122,16,12126.911407330912,11999.55652656122,12273.476509524256,49.66910000075586,46.060900000156835,55.50799999764422,16
81,13423.406379664579,12959.74797352259,14243.295524768459,7.169700002123136,6.2286000029416755,7.981000002473593,17,11391.111934917633,11347.177679469309,11466.861239133894,48.53680000087479,46.19280000042636,49.80990000331076,17
82,13499.830543502214,12738.417795323867,14135.338753549666,7.3684999988472555,6.746500002918765,9.56659999792464,17,11881.976540352081,11735.672825338343,12005.566842026925,48.831200001586694,46.48579999775393,53.029299997433554,17
83,13593.165314379017,13225.228468093057,14043.45920734454,7.3138999978255015,6.767500002752058,8.349399999133311,17,11612.540283795162,11483.503479217721,11746.270644881912,50.92779999904451,48.356400002376176,53.725700003269594,17
84,13808.113163550983,13329.542101084626,14206.817547389157,7.435999999870546,7.003899998380803,8.22139999945648,17,13313.222412561567,13018.510121789877,13613.767900954592,52.37059999853955,51.05580000235932,57.74799999926472,17
85,13804.220108871665,13221.998193001898,14121.49001381142,7.582600002933759,7.204999994428363,9.032900001329836,17,13253.256008623133,13035.915307819094,13544.949667647907,53.26604999936535,51.87479999585776,59.04459999874234,17
86,14063.868953340796,13635.841031900076,14661.92397678376,7.386149998637848,6.7592999985208735,9.548800000629853,18,12234.287147664087,12163.64603175575,12399.116418116872,54.263000001810724,51.736800000071526,62.244699998700526,18
87,14405.334250886372,13926.15673748562,14946.016612879552,7.573100003355648,7.119899993995205,8.152000002155546,18,12433.11068597371,12327.077534108152,12525.168703433097,54.93294999905629,53.820200002519414,62.64219999866327,18
88,14560.60940890645,13980.795639510838,15150.301907576879,7.693949999520555,7.3848999963956885,8.682100000442006,18,12676.075202473528,12626.741083264871,12732.143960160298,57.517000004736474,54.50829999608686,62.41299999965122,18
89,14482.066529032949,13852.513610982362,15180.977704762681,7.642050000868039,7.179599997471087,9.482699999352917,18,13008.444766687904,12764.742545999696,13232.655467193825,58.338549999461975,53.938400000333786,59.936300000117626,18
90,14412.282385340255,13957.825640942567,14880.125748172995,7.6195499968889635,7.1559999996679835,8.64450000517536,18,12797.820341550534,12762.49841966787,12852.268138289397,58.28754999674857,55.37660000118194,59.91820000053849,18
91,14409.012953219793,14122.308763491903,14692.867268529604,7.722300000750693,7.2403000012855045,9.815599994908553,19,13415.86417634064,13382.336888986389,13445.486281759102,59.00524999742629,56.91780000051949,65.26200000371318,19
92,14785.066466894024,14093.913051757567,15348.676004576284,7.99370000459021,7.497899998270441,14.222900004824623,19,13030.571074118745,12832.262769191184,13258.23909683704,60.86740000318969,58.414300001459196,63.746700005140156,19
93,14771.156771291022,14058.334258456634,15215.264210096435,7.919149997178465,6.8288000038592145,9.391599996888544,19,13420.673474770321,12975.72060172541,13859.428695717294,60.621500000706874,58.942199997545686,69.79680000222288,19
94,14816.881728227654,14378.615783637888,15504.477828814857,7.741699999314733,7.313100002647843,8.32750000699889,19,13263.465300001084,13055.224285616221,13479.880286773912,61.962949999724515,60.71759999758797,69.89330000214977,19
95,15245.338679325612,14722.451761645345,16008.556562079966,8.093750002444722,7.422399998176843,10.472499998286366,19,13557.623363024586,13392.611563403432,13798.971416912547,63.297100001364015,61.342599998170044,69.00860000314424,19
96,15458.214537623642,15006.59813159229,16323.88394594899,9.122599996771896,8.051400000113063,10.629299998981878,20,13835.32072216096,13619.694271154991,14126.544032816451,64.24765000338084,62.46149999788031,72.8670999960741,20
97,15415.246580553108,14852.248108799515,15966.676981431661,8.392349998757709,7.457500003511086,9.691300001577474,20,13927.144252215445,13609.939264242748,14111.53759319941,67.87364999763668,63.18679999822052,72.3675999979605,20
98,15479.488900761093,14843.697254229708,15896.796606279255,8.160649998899316,7.67690000066068,8.538999994925689,20,13902.609177319517,13620.578357785287,14213.723238121627,66.334300001472,64.52690000151051,72.179300004791,20
99,15715.574364960745,15086.151270071743,16644.063582126855,8.527299996785587,7.670699997106567,12.232699999003671,20,13982.778987816582,13767.781311019624,14101.066157149964,68.1142000030377,64.95169999834616,73.33050000306685,20
100,15830.35526774765,15078.730436592634,16273.162493774385,8.558449997508433,7.61909999710042,11.199399996257853,20,14166.46837663786,14080.516244475095,14309.50721966326,67.52925000182586,65.60139999783132,72.750499995891,20
101,16309.978938791646,15744.226522591145,16798.618481291156,8.578200002375524,7.841600003303029,10.429100002511404,21,14121.144052005107,14002.68830210259,14256.511665136339,68.26030000229366,66.52939999912633,72.49290000618203,21
102,16280.127151420455,15689.917493298643,16782.841742356697,8.792899996478809,7.574400005978532,9.638499999709893,21,14358.8077824077,14256.559360550104,14496.353292385582,70.80699999642093,67.57079999806592,78.79030000185594,21
103,16285.902138438412,15576.170534902481,16959.077592665442,8.543900003132876,8.037899999180809,11.6379999963101,21,14726.70936927544,14614.122645338079,14858.387195433656,72.17759999912232,68.86900000245078,81.27700000477489,21
104,16609.58561015923,15927.245908820634,17485.200464192047,9.0438000006543,8.481800003210083,16.289399995002896,21,13659.608192005868,13571.772589858218,13823.259365295766,70.79389999853447,67.75919999927282,74.8338999983389,21
105,16626.202650419156,15984.418827243535,17257.72463716995,8.849300003930693,8.061700005782768,9.314300004916731,21,14860.654109038358,14777.30625146761,15038.576350484704,74.62719999966794,72.09570000122767,77.05030000215629,21
106,16544.789803678006,16073.049741520423,17108.440269363626,9.102849995542783,8.401100007176865,12.559400005557109,22,14574.375254886058,14515.023314163558,14626.240811596157,77.08070000080625,71.85780000145314,79.17730000190204,22
107,16717.65222916311,16157.77816852683,17350.582767131044,9.19044999682228,8.290999998280313,11.060700002417434,22,15127.310300628431,15068.062210288334,15160.66188602967,76.50764999925741,74.22979999682866,84.0267000021413,22
108,17004.8657001123,16468.632861922302,17511.992789638156,9.189350002998253,8.858599998347927,12.24250000086613,22,15398.523876739455,15373.813434189175,15428.172541163753,78.93865000005462,76.45530000445433,85.2491999976337,22
109,17005.862452877216,16678.014609311434,17423.001857493342,9.133100000326522,8.670600000186823,14.117499995336402,22,14669.20530149481,14514.789990064291,14874.005774769736,78.60654999603867,74.46509999863338,85.58110000012675,22
110,17239.710694256708,16880.747788145825,17637.97833648045,9.097549998841714,8.604499998909887,12.867000004916918,22,14690.812959256727,14518.193192672567,15056.008533386637,79.67940000162343,78.63779999752296,82.52900000661612,22
111,17392.902477599615,16713.484136895942,18025.09296360222,9.220149997418048,8.695399999851361,13.507399999070913,23,14805.092326488699,14548.492244878973,15136.19659970795,81.15614999769605,79.33000000048196,85.81970000523143,23
112,17484.697836080803,16737.966241704344,18113.897518293477,9.403300002304604,8.600599998317193,13.029800000367686,23,14884.695640931517,14848.273416163875,14963.72244513839,80.3955000010319,78.88809999712976,88.82530000119004,23
113,17680.264361855574,16748.310714274314,18412.459070602632,9.670199997344753,9.073499997612089,12.854599997808691,23,15011.317643504346,14882.50608150985,15269.280399363364,86.88674999939394,80.40149999578716,88.27059999748599,23
114,17650.229307855097,16790.376439618565,18395.608986006027,9.544850003294414,8.171699999365956,12.633300000743475,23,15349.247037414942,15063.136095769323,15501.824202319316,85.23969999805558,83.20680000178982,87.11100000073202,23
115,17839.207377058214,17121.556703942682,18642.3017695906,9.609000000637025,8.899400003429037,10.058699997898657,23,15406.20426805363,15318.294639817641,15538.08144558673,85.04955000171321,82.43270000093617,92.84279999701539,23
116,17973.031329406545,17511.834144274206,18580.22472661266,9.506300000793999,9.029499997268431,12.686099995335098,24,15807.36788515314,15597.615818083885,16116.499364861298,88.12559999569203,84.96190000005299,93.44530000089435,24
117,18218.797342236383,17668.602886472778,18587.515561376502,10.541299998294562,9.057000002940185,14.48309999977937,24,15830.389005143323,15529.118421955394,16207.253427467334,90.83995000401046,86.52060000167694,96.6231999991578,24
118,18421.908278345818,17833.827490657277,18855.965008573294,10.117700003320351,9.11659999837866,11.70070000080159,24,16234.753434575858,16004.482119333761,16394.31932262308,92.16139999625739,85.35400000255322,107.8713000024436,24
119,18297.5230598544,17775.445147733597,18669.377629820752,10.06835000225692,9.14300000295043,15.102200006367639,24,15905.666753103123,15814.42104633068,16143.231889214494,91.54880000278354,89.31639999354957,98.10100000322564,24
120,18547.100531322118,18237.87815548407,19303.226969618157,9.753599999385187,9.391899999172892,12.278000001970213,24,16232.750060180384,16222.566859235436,16249.909537112751,93.4674000054656,88.97809999325546,98.7987999978941,24
121,18795.125936488836,18079.992077687224,19394.660054118136,10.342399997171015,9.60549999581417,13.970699998026248,25,16417.364324239792,16343.77665665628,16692.344673401298,92.78064999671187,89.56239999679383,95.75159999803873,25
122,18666.889579459465,18225.21846781527,19142.218086031775,10.134149993973551,9.379200004332233,10.45900000463007,25,16306.025277191393,16290.455151646644,16327.272785420339,94.47860000000219,91.30310000182362,103.03879999992205,25
123,19029.498437903505,18286.302961506073,19462.358778741094,10.371899999881862,9.85420000506565,13.720299997658003,25,16416.252722397396,16391.262805588605,16446.920021890386,96.3493000017479,92.52969999943161,99.73480000189738,25
124,19068.565065382078,18663.85673811157,19522.22086797255,10.235999998258194,9.613700000045355,15.072399997734465,25,17078.357185202396,17013.50490052868,17146.772507735972,99.0757500003383,96.12539999943692,109.22150000260444,25
125,19162.58925662233,18584.727882318384,19684.682817228433,10.85754999803612,9.817600002861582,11.756700005207676,25,17336.270293128415,17152.227085136143,17580.883939167605,99.42190000219853,96.8395000018063,108.49010000674753,25
126,19212.184597495245,18566.534768325557,20069.293846142053,10.230799998680595,9.5593000005465,15.307400004530791,26,17021.081176960433,16826.420812831544,17198.534189918275,101.32250000242493,97.62649999902351,110.57499999878928,26
127,19279.453611433808,18326.862516296267,19812.75753722464,10.618500000418862,9.568699999363162,11.203000001842156,26,16913.790706250405,16822.53901811225,17126.711311906103,104.41050000008545,100.05619999719784,160.1232000029995,26
128,19443.51016906005,18795.137391102606,20095.443529566193,10.555350003414787,9.976300003472716,14.561700001650024,26,17052.00858836749,16959.504398842844,17263.676692636698,110.02830000143149,104.51569999713684,122.5650999986101,26
129,19731.20226722483,18848.47790379536,20872.041883525188,11.10155000060331,10.072700002638157,12.940900000103284,26,17706.141127859628,17382.254957626737,18084.059697934794,106.15784999754396,103.3465000000433,112.6838999989559,26
130,19777.795650061726,19052.23594844357,20521.355458003778,11.224649999348912,9.948200000508223,14.50670000485843,26,18061.115985540342,17971.513424448232,18139.913770328872,108.89055000370718,104.45289999915985,114.13979999633739,26
131,19947.58342056952,19376.84298794325,20362.99294919107,10.897249998379266,10.053999998490326,11.308100001770072,27,17834.650590675228,17714.30348195412,17926.65809093756,109.59585000091465,105.217200005427,113.59240000456339,27
