n_cargos,static_v3_cost_mean,static_v3_cost_min,static_v3_cost_max,static_v3_time_ms_median,static_v3_time_ms_min,static_v3_time_ms_max,static_v3_rounds,dynamic_v2_cost_mean,dynamic_v2_cost_min,dynamic_v2_cost_max,dynamic_v2_time_ms_median,dynamic_v2_time_ms_min,dynamic_v2_time_ms_max,dynamic_v2_rounds
127,19291.318611265957,18497.163407120548,19949.402947685518,10.72915000258945,10.402700019767508,13.21599999209866,26,17538.530588232887,17406.27114080534,17656.711349441233,105.7165999955032,103.67389998282306,111.13360000308603,26
128,19547.80776398024,18965.43828192689,20126.632882155223,10.717150013078935,9.854899981291965,11.50320001761429,26,17576.833189667777,17356.72784375176,17738.951195755013,106.44654999487102,102.32939998968504,117.03560000751168,26
129,19706.531176693905,18924.57654634509,20696.88635939487,10.738349999883212,10.131799994269386,12.865199998486787,26,17907.248577639395,17724.322055464116,18163.013841545973,112.04305000137538,103.72220000135712,119.60519998683594,26
130,19801.43765038059,19415.803775341592,20423.269934457156,11.017850003554486,10.740400000941008,12.990100018214434,26,18419.599335983658,18320.306566088984,18506.35451372557,114.92305000138003,108.29189998912625,132.94630000018515,26
131,20053.06859239434,19268.211706435595,20708.631925472346,10.675550001906231,10.123199986992404,13.470000005327165,27,18141.065602845552,17928.42053831155,18288.097188128566,108.53440000209957,106.4456999883987,114.98569999821484,27
132,20182.552736421792,19605.79471997774,20617.526260215658,11.60905000870116,11.027000000467524,13.486399984685704,27,18337.406932155434,18142.483128882715,18652.69906239839,113.3951500087278,109.11530000157654,114.4324999768287,27
133,20122.425553175384,19574.41082985162,20407.59618152488,10.978999998769723,10.289400001056492,11.851799994474277,27,18735.97388827983,18526.47013799093,19041.218139953242,112.78920000768267,110.28459999943152,118.88069999986328,27
134,20359.553386802887,19769.080954088844,20840.13709299856,11.393700013286434,10.300699999788776,13.069399981759489,27,19005.850768334996,18777.555679324672,19404.162613626544,116.59204999159556,112.04940002062358,119.67270000604913,27
135,20729.37275852414,20162.80633296772,21098.495898730336,11.193600003025495,10.514199995668605,13.38339998619631,27,19241.632006743956,19038.14309111031,19521.4006877164,114.42309999256395,110.47590000089258,120.74209999991581,27
136,20913.813199398166,20426.35215501301,21535.032739699138,11.046699990401976,10.32370000029914,13.653800007887185,28,18755.381084872675,18564.9382424059,18973.447510122605,117.67849999887403,112.48559999512509,120.26390002574772,28
137,20729.58477470213,20303.187924453014,21334.803582189812,11.518299987073988,10.257799993269145,12.232300010509789,28,19061.23676588004,18777.85201180828,19442.21463812944,118.58645000029355,114.05920001561753,122.59049998829141,28
138,20707.98675289185,19736.791794698995,21312.312648428233,11.364899997715838,10.429899994051084,15.23690001340583,28,19274.45873100582,18931.204519514435,19480.302730998552,121.70665001031011,117.71589997806586,126.66229999740608,28
139,20871.616923473328,20443.24226759693,21441.71161197624,11.733299994375557,10.881800000788644,14.370499993674457,28,19371.85926956521,19152.307936074187,20034.405858378996,120.13689999002963,117.55520000588149,123.60900000203401,28
140,21001.535277151797,20386.846882799022,21431.042005678253,11.141199996927753,11.013300012564287,15.36580000538379,28,19185.631550467173,19048.444143264525,19439.277415402485,124.5179499819642,121.21419998584315,127.9942000110168,28
141,21335.333204186285,20283.29495206735,22423.915213165994,11.947249993681908,11.198399995919317,13.798799976939335,29,19391.830444916934,19310.033547127525,19580.599169865804,124.05189998389687,120.13140000635758,127.55980002111755,29
142,21084.289543686664,20638.236974185027,21660.69807418614,11.447600001702085,11.078499985160306,12.450300011551008,29,19857.810376683916,19557.72687316161,20463.75538245368,127.48839998675976,120.66519999643788,134.1633000120055,29
143,21150.739993057552,20447.964297675484,21594.221945206933,11.387950013158843,10.55629999609664,13.462600007187575,29,19291.395951365834,19086.94843574953,19759.240819666717,124.97080001048744,121.57839999417774,130.49589999718592,29
144,21597.97606085782,20863.88508127697,22347.952929045747,11.82090000656899,11.006200016709045,12.921699992148206,29,19756.4579010098,19625.59231332914,19870.522721937356,127.89874999725726,126.22700000065379,137.4501000100281,29
145,21869.610051285475,21369.3945684457,22461.387062517762,11.829600014607422,11.280400009127334,12.305400014156476,29,19932.53425058837,19805.23812803527,20149.01573414696,129.15810001140926,125.37560000782833,142.13789999485016,29
146,21944.972042816993,21066.617324702547,22323.590093256422,11.803450019215234,11.259099992457777,12.869299971498549,30,19431.86516861825,19331.219153809947,19529.086287049024,129.07049999921583,126.6913999861572,134.23349999357015,30
147,21755.748568732695,20845.15911401718,22348.865561985753,11.506449998705648,11.27950000227429,12.5312999880407,30,19537.996901313778,19470.228390706983,19616.86365578485,133.19744999171235,127.16210001963191,142.36259998870082,30
148,22222.35234815776,21584.320894749348,23779.08071498629,12.315400002989918,11.306400003377348,13.1579999870155,30,19724.48751473794,19597.267153299323,20004.215843290225,134.2146000097273,132.4486000230536,137.19359997776337,30
149,22226.974287112287,21538.253630520325,23289.32457422514,12.37054998637177,11.610099987592548,15.123699995456263,30,20510.569614493903,20369.27020912623,20725.203199050604,133.44099999812897,128.6009000032209,139.0157999994699,30
150,22311.289839134675,21694.43835963636,23002.77579520843,12.10110001557041,11.609299981500953,15.20409999648109,30,20115.32586770237,19994.93357429778,20318.320286105416,134.0131500037387,132.17489997623488,141.12630000454374,30
151,22350.685783237095,21194.46890216824,23082.101475087704,12.317649991018698,11.336499999742955,12.925999995786697,31,20406.567827698556,20126.91021657895,20793.817600822407,136.65999998920597,132.6245999953244,144.53479999792762,31
152,22588.660482679403,22113.541689845468,22825.050949374654,12.394900011713617,11.74919999903068,14.875699998810887,31,20274.961222153986,20144.89610199059,20503.842322601842,139.26265000191052,136.1779999861028,150.03300001262687,31
153,22550.034908036003,22034.61374927876,23179.620156153607,12.164250016212463,11.690699990140274,14.228799991542473,31,20996.785789350062,20751.179511962124,21256.727652504924,140.56395000079647,137.09870001184754,144.64549999684095,31
154,22797.025486346243,22279.464653365594,23403.14740531687,12.555449997307733,11.792700010119006,14.234100002795458,31,20992.436370135893,20488.340917018275,21244.101929832614,143.13554999534972,141.79850000073202,145.8266999979969,31
155,22914.526851219074,22144.9841788084,23877.06202354771,12.602150003658608,11.643500009085983,15.699500014306977,31,20951.976625295145,20676.71931144338,21207.571877806135,144.75134998792782,140.14589998987503,149.88959999755025,31
156,22733.872730579413,22108.46391149592,23548.931881399087,12.567600017064251,11.377000017091632,15.966899984050542,32,20492.893560155702,20272.8577041743,20824.25783515204,146.5312499931315,142.56269999896176,156.89199999906123,32
157,23255.628407069384,22525.790189529274,23861.14470210758,12.823750003008172,12.309299985645339,13.244700006907806,32,20642.566741356353,20270.570339932452,21076.01575522113,147.67169998958707,140.73010001447983,151.54660001280718,32
158,23328.348410603077,22855.148767861756,24188.295420616363,12.632099984330125,12.045000010402873,14.500099990982562,32,20760.208679937798,20695.28620438809,20862.715139751526,147.6725499960594,143.38369999313727,151.80960000725463,32
159,23451.398825400887,22871.467034543966,24223.45497668937,13.11139999597799,12.019699992379174,13.494700018782169,32,21054.447871645385,20902.367443354502,21284.78502277678,149.8917499993695,147.55970000987872,155.07989999605343,32
160,23726.67925893952,22986.344065417332,24214.55802425362,13.042749997111969,12.177500000689179,14.048000011825934,32,21477.12192479895,21284.72796574892,21712.341138766038,154.0015500067966,150.86029999656603,165.97230001934804,32
161,23853.995857882663,23168.382633197576,24487.824993836795,12.898650005809031,12.478599994210526,13.76420000451617,33,21295.46979596724,21191.580415405766,21635.579277555447,153.9076499902876,150.2866999944672,160.18299999996088,33
162,23956.850613102648,23400.657238238553,24601.003528054032,12.850900006014854,12.325699994107708,14.497900003334507,33,21668.768283973528,21427.755269522564,21956.73182660093,155.72004999557976,152.28169999318197,161.6908999858424,33
163,23878.277906289557,23513.181037389095,24279.668630889035,12.797999996109866,12.48689999920316,16.686099988874048,33,21895.087075474716,21678.019097972636,22311.436412053972,159.05229999043513,155.44010000303388,161.11220000311732,33
164,24033.36414942939,23696.11681937148,24263.11849081814,13.180050009395927,12.577200017403811,13.949699990916997,33,21721.399219404764,21288.615372698558,22007.951545987118,158.7028499925509,155.27219997602515,164.73160000168718,33
165,23992.573661317656,23445.84982374149,25007.804182723063,13.45305000722874,12.359100015601143,18.56140000745654,33,21956.60593023805,21743.30076679666,22344.17730346813,160.05609999410808,155.0928000069689,165.47839998384006,33
166,24409.050781465303,23665.954949592124,25128.37161796671,13.483050002832897,12.838399998145178,17.53800001461059,34,21775.292025257924,21564.15739136478,21919.672333036837,160.3159000078449,157.3400999768637,167.57009999128059,34
167,24436.700809858397,24069.26161263478,24970.01915571579,13.185900010284968,12.666499998886138,13.811699987854809,34,21817.23028659805,21582.03946384319,22370.621873355005,164.34284999559168,161.27219999907538,166.51889999047853,34
168,24813.498337132954,24043.596541960058,25354.35376814351,13.552349992096424,12.858100002631545,17.001000000163913,34,22061.82671668117,21985.042392195028,22147.748804401625,167.11855000176,160.511599999154,170.6259000056889,34
169,24764.54349474948,23989.647148331507,25569.13806655093,13.332249989616685,12.715899996692315,15.555699996184558,34,22140.68431471174,21854.01364501018,22306.531933021415,166.98359997826628,164.27320000366308,170.3136000141967,34
170,24868.836705178113,24412.90513734511,25595.35696672629,13.340099991182797,12.711899995338172,16.836499999044463,34,22374.447439086667,22296.308423218416,22596.141840924774,170.25894999096636,161.7541000014171,207.7854999806732,34
171,24767.860658147572,23753.627660242975,25630.18331283694,15.284650013200007,13.767700002063066,24.87309998832643,35,22365.18018603982,22276.60432780518,22575.09990516242,168.7233500124421,165.1702000235673,181.4099999901373,35
172,25020.647434345683,24549.881581307614,25738.096616872317,13.829799994709902,12.730199989164248,16.902500006835908,35,22458.649725354237,22159.44679424412,22961.574485907986,170.00014999939594,165.747699997155,177.9376000049524,35
173,25170.492004467225,24498.065147445,25741.735887198985,13.70774999668356,12.923300004331395,14.935199986211956,35,22705.37328336131,22417.20777150606,22979.00448925844,171.26309999730438,166.58260000986047,178.3644999959506,35
174,25190.961454883316,24646.26173127287,25872.9680179176,14.340149995405227,13.26759997755289,19.344799977261573,35,22989.637854456032,22880.960854752528,23233.603820723798,171.9656499917619,167.0927999948617,179.71639998722821,35
175,25220.024691181323,24472.890787681896,25683.92380379637,13.66490000509657,13.146900018909946,15.999499999452382,35,22454.87798474544,22342.24269640368,22589.96964000762,176.6026499972213,166.21419999864884,192.84120001248084,35
176,25291.63543958841,24631.477295540637,25681.31909481624,13.616349999210797,13.24120000936091,17.693800007691607,36,22300.55218536128,22094.49757876935,22560.84390882464,176.61364999366924,173.56960001052357,182.5500999984797,36
177,25404.502227895522,24593.86528621876,26089.270513534313,14.685049987747334,13.05300000240095,18.013900000369176,36,22328.899723151288,22210.127805589556,22507.494257479193,180.7210999977542,172.85599999013357,185.50340001820587,36
178,25496.188804558555,25056.437071826625,26479.798950636665,14.100350002991036,13.388599996687844,16.732300020521507,36,22567.745961188637,22465.13556869928,22743.87697145561,180.0307499943301,175.91699998592958,187.26139998761937,36
179,25671.927632767332,25094.015403432142,26550.85227674866,14.103400011663325,13.528400013456121,15.520099987043068,36,23218.84043259659,23114.697560658624,23415.12775264217,181.43734999466687,175.44039999484085,195.233400008874,36
180,26001.728694275822,25204.681915455505,27157.350905525534,14.94940000702627,13.95970000885427,22.057399997720495,36,22925.9011500992,22799.545839971586,23172.781904442527,186.44985000719316,180.4485000029672,191.77720000152476,36
181,25936.619727190566,25619.226791836387,26412.253753526427,14.382699999259785,13.909800007240847,18.01210001576692,37,22772.080236754486,22726.634436363627,22845.226745218628,183.31265001324937,180.71290000807494,197.65310001093894,37
182,25706.878557262797,25294.940735433705,26201.02830109263,14.045450006960891,13.381500000832602,17.25480001186952,37,23243.592809667938,23197.01634773266,23352.271220850256,187.28990000090562,183.72349999845028,194.24270000308752,37
183,25966.648337367955,25410.36672292499,26274.742706243927,14.858499998808838,13.716500019654632,16.628700017463416,37,23784.188211057015,23708.251844259255,23944.231934158786,189.10220000543632,183.9423999772407,202.7228000224568,37
184,26211.470892025896,25369.634040931316,26911.79951556361,14.657849998911843,13.465399999404326,18.406299990601838,37,23880.7849026141,23710.71827398108,24302.189962105607,195.797649997985,189.18360001407564,202.17490001232363,37
185,26269.75977195401,25318.9182342884,26951.579946255304,14.75595001829788,13.547899987315759,19.332800002302974,37,23898.196019377916,23803.115886929878,24116.871420761774,198.0969999858644,191.35030001052655,211.2005999952089,37
186,26356.567151842453,25796.136583990676,27124.060001471313,15.069449989823624,14.433899981668219,17.953300004592165,38,24255.785604745335,23982.86280180572,24652.30367662077,197.5793000019621,192.44679997791536,204.56529999501072,38
187,26511.1478658016,25976.578887103828,26909.746009791794,15.49009999143891,14.460900012636557,23.082600004272535,38,24275.09350169725,24204.71439887944,24415.48982210594,198.3373999973992,190.64340001204982,215.60949998092838,38
188,26619.12010356067,26267.020497761383,27282.99199359007,14.986599999247119,14.396499987924471,18.53179998579435,38,24419.643407941345,24287.484247797853,24598.057747332692,202.23715000611264,194.51020000269637,212.3282999964431,38
189,26784.993182521004,25891.660259506898,27531.77891355541,14.953049991163425,13.899499987019226,22.26430000155233,38,24377.29153900294,24135.054911122606,24615.563991229385,200.16195000789594,197.22179998643696,208.34590002777986,38
190,27120.093727553394,26364.407061661317,27820.53240232408,14.95615000021644,14.360300003318116,18.524999992223457,38,24272.01084542017,24148.81569974155,24481.51851348579,204.24194999213796,195.69609998143278,213.13150000059977,38
191,27016.60492802616,26238.620249158645,27832.755324738224,15.29845001641661,14.147599984426051,18.783000006806105,39,24192.371631109745,24029.36694954466,24309.377206670913,204.62259999476373,199.2630000167992,213.81020001717843,39
192,27031.99851923989,26495.773254192216,27791.3397448037,15.481599999475293,14.115500001935288,16.083499998785555,39,24296.56248285829,24253.2088742966,24381.23125941794,207.01749999716412,203.99829998495989,215.07499998551793,39
193,27054.058123551575,26499.2450802677,27522.80305504164,15.074650014867075,14.431599993258715,18.508699984522536,39,24922.33178385599,24795.65367252238,25120.658118160685,210.66734999476466,204.114699998172,223.5944000130985,39
194,27329.821818268665,27044.862227152855,28003.19743456781,15.117000002646819,14.815700007602572,16.80610000039451,39,24936.61401593198,24813.49675772699,25223.215895891582,211.1453500110656,207.51730000483803,217.1029000019189,39
195,27376.74242022582,26550.716351872208,28375.214473648306,15.60194999910891,15.07389999460429,25.272099999710917,39,25318.97136521997,25226.4867026106,25565.595074319328,212.97784999478608,206.73309999983758,219.65929999714717,39
196,27590.198948367168,26968.18205016234,28602.883573510677,15.686450016801246,15.200599998934194,17.75259998976253,40,25010.771839168938,24810.19691729331,25237.36403892339,213.48330000182614,209.2009999905713,220.25879999273457,40
197,27568.68309662305,26883.63913061266,28328.959986774964,15.719300005002879,14.488899993011728,19.879500003298745,40,24626.96092155269,24564.82300597554,24730.414005127797,215.13409999897704,209.6120000060182,221.64169998723082,40
198,27635.153542430384,27022.661897756425,28366.84394450028,15.494099992793053,14.490700006717816,16.612700012046844,40,25684.712072517268,25489.211640317295,25887.803804157295,217.65535000304226,212.0371999917552,223.8665999902878,40
199,27761.43220540299,27075.148022737085,28481.18045253722,15.68349999433849,14.719900005729869,17.386899999110028,40,25444.77323046324,25318.439326106705,25738.88061810979,222.67914999974892,216.83589997701347,228.34810000495054,40
200,27938.80256666246,27172.59332033577,28554.628804800395,15.534800011664629,14.64420001138933,18.150799995055422,40,25562.02962726675,25453.62626531924,25732.116830113682,226.45800000464078,222.16259999549948,233.14699999173172,40
